date,ticker,pct_change_prev_close,day_percent_change,max_day_percent_change,source,title,description,url,same_or_prev,date_time_story,nltk_pos_minus_neg_title,nltk_pos_minus_neg_description,nltk_pos_minus_neg_article,nltk_compound_title,nltk_compound_description,nltk_compound_article,tb_polarity_title,tb_polarity_description,tb_polarity_article,stanza_sentiment_article,open_price,close_price,percent_change,max_percent_change,volume,average_volume
2/25/20,TUP,-45.6,-28.83295195,0.228832952,bw,INVESTOR ALERT: Law Offices of Howard G. Smith Announces Investigation of Tupperware Brands Corporation (TUP) on Behalf of Investors,Law Offices of Howard G. Smith announces an investigation on behalf Tupperware Brands Corporation (“Tupperware” or the “Company”) (NYSE: TUP) investors concerning the Company and its officers’ possibl...,http://www.businesswire.com/news/home/20200225005881/en/INVESTOR-ALERT-Law-Offices-of-Howard-G.-Smith-Announces-Investigation-of-Tupperware-Brands-Corporation-TUP-on-Behalf-of-Investors,same,02/25/2020 12:51,0.14,0.0,0.06999999999999999,0.4466,0.0,0.9477,0.0,0.0,0.08863636363636364,-0.125,4.37,3.11,-0.288329519450801,0.002288329519450752,20409001,694734
2/25/20,TUP,-45.6,-28.83295195,0.228832952,bw,EQUITY ALERT: Rosen Law Firm Announces Investigation of Securities Claims Against Tupperware Brands Corporation – TUP,"Rosen Law Firm, a global investor rights law firm, announces it is investigating potential securities claims on behalf of shareholders of Tupperware Brands Corporation (NYSE: TUP) resulting from alleg...",http://www.businesswire.com/news/home/20200225005669/en/EQUITY-ALERT-Rosen-Law-Firm-Announces-Investigation-of-Securities-Claims-Against-Tupperware-Brands-Corporation-%E2%80%93-TUP,same,02/25/2020 09:32,0.268,0.075,0.04000000000000001,0.6289,0.296,0.9308,-0.2,-0.1,-0.01717171717171718,-0.25,4.37,3.11,-0.288329519450801,0.002288329519450752,20409001,694734
3/9/20,SBT,-26.8,-20.6504065,0,bw,"STERLING BANCORP SHARHOLDER ALERT: Bronstein, Gewirtz & Grossman, LLC Notifies of Class Action Against Sterling Bancorp, Inc. and Encourages Investors to Contact the Firm","Bronstein, Gewirtz & Grossman, LLC reminds investors that a class action lawsuit has been filed against of Sterling Bancorp, Inc. (“Sterling Bancorp” or the “Company”) (NASDAQ: SBT) and certain of...",http://www.businesswire.com/news/home/20200309005222/en/STERLING-BANCORP-SHARHOLDER-ALERT-Bronstein-Gewirtz-Grossman-LLC-Notifies-of-Class-Action-Against-Sterling-Bancorp-Inc.-and-Encourages-Investors-to-Contact-the-Firm,same,03/09/2020 15:00,0.217,0.007000000000000006,0.007999999999999993,0.7034,0.0516,0.6322,-0.05,0.15714285714285714,-0.04212430426716141,-0.2631578947368421,6.15,4.88,-0.20650406504065047,0.0,206517,29554
3/10/20,TUSK,42.2,36.20466321,42.48704663,bw,"MAMMOTH ENERGY ALERT: Bragar Eagel & Squire, P.C. is Investigating Certain Officers and Directors of Mammoth Energy Services, Inc. and Encourages Investors to Contact the Firm","Bragar Eagel & Squire, P.C., a nationally recognized shareholder law firm, is investigating potential claims against certain officers and directors of Mammoth Energy Services, Inc. (NASDAQ: TUSK)...",http://www.businesswire.com/news/home/20200310005928/en/MAMMOTH-ENERGY-ALERT-Bragar-Eagel-Squire-P.C.-is-Investigating-Certain-Officers-and-Directors-of-Mammoth-Energy-Services-Inc.-and-Encourages-Investors-to-Contact-the-Firm,same,03/10/2020 16:17,0.391,0.154,0.035,0.8971,0.4939,0.6686,0.007142857142857131,0.0047619047619047545,-0.08995670995670996,-0.4,0.6176,0.8412,0.3620466321243522,0.4248704663212434,421250,99342
3/11/20,NCLH,-26.7,-22.36570248,0.464876033,bw,EQUITY ALERT: Rosen Law Firm Announces Investigation of Securities Claims Against Norwegian Cruise Line Holdings Ltd. – NCLH,"Rosen Law Firm, a global investor rights law firm, announces it is investigating potential securities claims on behalf of shareholders of Norwegian Cruise Line Holdings Ltd. (NYSE: NCLH) resulting fro...",http://www.businesswire.com/news/home/20200311005564/en/EQUITY-ALERT-Rosen-Law-Firm-Announces-Investigation-of-Securities-Claims-Against-Norwegian-Cruise-Line-Holdings-Ltd.-%E2%80%93-NCLH,same,03/11/2020 11:39,0.243,0.073,0.027999999999999997,0.6289,0.296,0.7757,-0.1,-0.08,-0.014926289926289932,-0.2,19.36,15.03,-0.22365702479338845,0.004648760330578506,21658321,21825166
3/11/20,INO,46.8,22.18978102,25.54744526,bw,"Scott+Scott Attorneys at Law LLP Announces Investigation into Inovio Pharmaceuticals, Inc. (INO)","Scott+Scott Attorneys at Law LLP (“Scott+Scott”), a national shareholder and consumer rights litigation firm, is investigating whether Inovio Pharmaceuticals, Inc. (“Inovio” or the “Company”) (NASDAQ:...",http://www.businesswire.com/news/home/20200311005525/en/ScottScott-Attorneys-at-Law-LLP-Announces-Investigation-into-Inovio-Pharmaceuticals-Inc.-INO,same,03/11/2020 11:00,0.0,-0.073,0.027000000000000003,0.0,-0.2023,0.6124,0.0,-0.2,-0.03811327561327561,-0.1111111111111111,6.85,8.37,0.22189781021897806,0.25547445255474455,98796848,9715291
3/12/20,GDOT,-25.6,-21.76318702,0.258207304,bw,Shareholder Alert: Robbins LLP Announces It Is Investigating Green Dot Corporation (GDOT),Shareholder rights law firm Robbins LLP announces that it is investigating Green Dot Corporation (NASDAQ: GDOT) for alleged violations of the Securities Exchange Act of 1934 and whether the Company's...,http://www.businesswire.com/news/home/20200311005823/en/Shareholder-Alert-Robbins-LLP-Announces-It-Is-Investigating-Green-Dot-Corporation-GDOT,prev,03/11/2020 19:49,0.167,-0.036000000000000004,0.017999999999999995,0.296,-0.296,0.6966,-0.2,-0.16666666666666666,0.012500000000000011,-0.4375,27.11,21.21,-0.21763187015861302,0.0025820730357801656,1588328,431299
3/12/20,CVU,-22.4,-20.5,2,bw,"INVESTOR ACTION REMINDER: The Schall Law Firm Announces the Filing of a Class Action Lawsuit Against CPI Aerostructures, Inc. and Encourages Investors with Losses in Excess of $100,000 to Contact the Firm","The Schall Law Firm, a national shareholder rights litigation firm, announces the filing of a class action lawsuit against CPI Aerostructures, Inc. (“CPI” or “the Company”) (NYSE: CVU) for violations...",http://www.businesswire.com/news/home/20200312005370/en/INVESTOR-ACTION-REMINDER-The-Schall-Law-Firm-Announces-the-Filing-of-a-Class-Action-Lawsuit-Against-CPI-Aerostructures-Inc.-and-Encourages-Investors-with-Losses-in-Excess-of-100000-to-Contact-the-Firm,same,03/12/2020 08:45,-0.048,-0.125,-0.015,-0.1779,-0.4019,-0.7351,-0.05,-0.10000000000000002,-0.046590909090909086,-0.6,2,1.59,-0.20499999999999996,0.020000000000000018,464808,100613
3/13/20,PBF,48.3,36.28620102,36.28620102,bw,INVESTIGATION ALERT: The Schall Law Firm Announces it is Investigating Claims Against PBF Energy Inc and Encourages Investors with Losses to Contact the Firm,"The Schall Law Firm, a national shareholder rights litigation firm, announces that it is investigating claims on behalf of investors of PBF Energy Inc (“PBF” or “the Company”) (NYSE: PBF) for violatio...",http://www.businesswire.com/news/home/20200313005467/en/INVESTIGATION-ALERT-The-Schall-Law-Firm-Announces-it-is-Investigating-Claims-Against-PBF-Energy-Inc-and-Encourages-Investors-with-Losses-to-Contact-the-Firm,same,03/13/2020 15:11,0.171,0.009000000000000001,-0.010999999999999996,0.6408,0.0772,-0.2732,-0.2,-0.2,-0.06875000000000002,-0.375,11.74,16,0.362862010221465,0.362862010221465,5706780,2734436
3/18/20,AGS,-41.3,-40,1.142857143,bw,"INVESTOR ALERT: Law Offices of Howard G. Smith Continues Its Investigation of PlayAGS, Inc. (AGS) on Behalf of Investors","Law Offices of Howard G. Smith continues its investigation on behalf PlayAGS, Inc.(“PlayAGS” or the “Company”) (NYSE: AGS) investors concerning the Company and its officers’ possible violations of fed...",http://www.businesswire.com/news/home/20200317005851/en/INVESTOR-ALERT-Law-Offices-of-Howard-G.-Smith-Continues-Its-Investigation-of-PlayAGS-Inc.-AGS-on-Behalf-of-Investors,prev,03/17/2020 18:37,0.14,-0.108,0.092,0.4466,-0.5267,0.9337,0.0,0.0,0.08888888888888889,-0.2,1.75,1.05,-0.39999999999999997,0.011428571428571439,3106716,213634
3/18/20,CVGI,-32.2,-27.44186047,8.372093023,bw,"EQUITY ALERT: Rosen Law Firm Announces Investigation of Securities Claims Against Commercial Vehicle Group, Inc. – CVGI","Rosen Law Firm, a global investor rights law firm, announces it is investigating potential securities claims on behalf of shareholders of Commercial Vehicle Group, Inc. (NASDAQ: CVGI) resulting from a...",http://www.businesswire.com/news/home/20200318005411/en/EQUITY-ALERT-Rosen-Law-Firm-Announces-Investigation-of-Securities-Claims-Against-Commercial-Vehicle-Group-Inc.-%E2%80%93-CVGI,same,03/18/2020 09:28,0.255,0.073,0.052,0.6289,0.296,0.9226,-0.1,-0.08,0.0014069264069264042,-0.4,2.15,1.56,-0.27441860465116275,0.08372093023255822,356635,249764
3/18/20,CVGI,-32.2,-27.44186047,8.372093023,bw,The Law Offices of Frank R. Cruz Announces Investigation on Behalf of Commercial Vehicle Group Inc. Investors (CVGI),"The Law Offices of Frank R. Cruz announces an investigation on behalf of Commercial Vehicle Group Inc. (""Commercial Vehicle Group” or ""the Company"") (NASDAQ: CVGI) investors concerning the Company and...",http://www.businesswire.com/news/home/20200317005790/en/The-Law-Offices-of-Frank-R.-Cruz-Announces-Investigation-on-Behalf-of-Commercial-Vehicle-Group-Inc.-Investors-CVGI,prev,03/17/2020 19:00,0.0,0.0,0.08499999999999999,0.0,0.0,0.9571,0.0,0.0,0.06554621848739496,-0.3,2.15,1.56,-0.27441860465116275,0.08372093023255822,356635,249764
3/18/20,NCLH,-22.5,-20.14388489,2.672147996,bw,INVESTOR ALERT: Law Offices of Howard G. Smith Announces the Filing of a Securities Class Action on Behalf Norwegian Cruise Line Holdings Ltd. (NCLH) Investors,"Law Offices of Howard G. Smith announces that a class action lawsuit has been filed on behalf of investors who purchased Norwegian Cruise Line Holdings Ltd. (""Norwegian"" or the Company"") (NYSE: NCLH)...",http://www.businesswire.com/news/home/20200318005098/en/INVESTOR-ALERT-Law-Offices-of-Howard-G.-Smith-Announces-the-Filing-of-a-Securities-Class-Action-on-Behalf-Norwegian-Cruise-Line-Holdings-Ltd.-NCLH-Investors,same,03/18/2020 12:00,0.189,-0.06,0.017,0.6289,-0.2263,0.6124,0.05,0.03333333333333333,-0.05711462450592886,-0.1,9.73,7.77,-0.2014388489208634,0.02672147995889001,24363465,21825166
3/19/20,MRNS,25.6,24.61538462,24.61538462,gnw,"Marinus Pharmaceuticals Appoints Sasha Damouni Ellis as Vice President, Investor Relations and Corporate Communications","RADNOR, Pa., March 19, 2020 (GLOBE NEWSWIRE) -- Marinus Pharmaceuticals, Inc. (Nasdaq: MRNS), a pharmaceutical company dedicated to the development of innovative therapeutics to treat orphan seizure...",https://www.globenewswire.com/news-release/2020/03/19/2003286/32077/en/Marinus-Pharmaceuticals-Appoints-Sasha-Damouni-Ellis-as-Vice-President-Investor-Relations-and-Corporate-Communications.html,same,03/19/2020 07:30,0.0,0.272,0.09,0.0,0.8225,0.9885,0.0,0.5,0.1258845208845209,0.23076923076923078,5.2,6.48,0.2461538461538462,0.2461538461538462,207550,211789
3/19/20,PUMP,39.7,37.90849673,43.1372549,bw,Shareholder Alert: Robbins LLP Reminds Investors It Is Investigating the Officers and Directors of ProPetro Holding Corp. (PUMP) on Behalf of Shareholders,Shareholder rights law firm Robbins LLP reminds investors it is investigating whether certain officers and directors of ProPetro Holding Corp. (NYSE: PUMP) violated federal securities laws. ProPetro i...,http://www.businesswire.com/news/home/20200319005745/en/Shareholder-Alert-Robbins-LLP-Reminds-Investors-It-Is-Investigating-the-Officers-and-Directors-of-ProPetro-Holding-Corp.-PUMP-on-Behalf-of-Shareholders,same,03/19/2020 15:22,0.095,0.02700000000000001,-0.0030000000000000027,0.296,-0.0258,-0.2359,0.0,0.007142857142857131,0.007936507936507933,-0.3333333333333333,1.53,2.11,0.3790849673202613,0.4313725490196078,4851105,992859
3/20/20,TVTY,24.3,23.47266881,32.63665595,bw,"TVTY INVESTOR ALERT: Bronstein, Gewirtz & Grossman, LLC Notifies Tivity Health, Inc. Investors of Class Action and Encourages Investors to Contact the Firm","Bronstein, Gewirtz & Grossman, LLC reminds investors that a class action lawsuit has been filed against of Tivity Health, Inc. (“Tivity” or the “Company”) (NASDAQ:TVTY) and certain of its officers...",http://www.businesswire.com/news/home/20200320005028/en/TVTY-INVESTOR-ALERT-Bronstein-Gewirtz-Grossman-LLC-Notifies-Tivity-Health-Inc.-Investors-of-Class-Action-and-Encourages-Investors-to-Contact-the-Firm,same,03/20/2020 15:00,0.226,0.007000000000000006,-0.01100000000000001,0.7034,0.0516,-0.7303,-0.05,0.15714285714285714,-0.029588174982911834,-0.3333333333333333,3.11,3.84,0.2347266881028939,0.3263665594855306,3048982,355846
3/20/20,TVTY,24.3,23.47266881,32.63665595,bw,"TIVITY DEADLINE ALERT: Faruqi & Faruqi, LLP Encourages Investors Who Suffered Losses Exceeding $50,000 In Tivity Health, Inc. To Contact The Firm","Faruqi & Faruqi, LLP, a leading national securities law firm, reminds investors in Tivity Health, Inc. (“Tivity” or the “Company”) (NASDAQ:TVTY) of the April 27, 2020 deadline to seek the role of...",http://www.businesswire.com/news/home/20200320005060/en/TIVITY-DEADLINE-ALERT-Faruqi-Faruqi-LLP-Encourages-Investors-Who-Suffered-Losses-Exceeding-50000-In-Tivity-Health-Inc.-To-Contact-The-Firm,same,03/20/2020 10:35,-0.001999999999999974,0.071,0.04499999999999999,-0.0173,0.296,0.9643,-0.2,-0.2,0.02961038961038961,-0.2857142857142857,3.11,3.84,0.2347266881028939,0.3263665594855306,3048982,355846
3/25/20,CVGI,30.7,21.19205298,26.49006623,bw,"INVESTOR ALERT: Law Offices of Howard G. Smith Continues Investigation of Commercial Vehicle Group, Inc. (CVGI) on Behalf of Investors","Law Offices of Howard G. Smith continues its investigation on behalf Commercial Vehicle Group, Inc. (""Commercial Vehicle Group” or ""the Company"") (NASDAQ: CVGI) investors concerning the Company and it...",http://www.businesswire.com/news/home/20200325005090/en/INVESTOR-ALERT-Law-Offices-of-Howard-G.-Smith-Continues-Investigation-of-Commercial-Vehicle-Group-Inc.-CVGI-on-Behalf-of-Investors,same,03/25/2020 12:00,0.134,0.0,0.089,0.4466,0.0,0.9595,0.0,0.0,0.057142857142857134,-0.42857142857142855,1.51,1.83,0.21192052980132453,0.2649006622516556,570445,249764
4/1/20,AGS,-34,-29.14979757,6.477732794,bw,The Law Offices of Frank R. Cruz Continues Its Investigation on Behalf of PlayAGS Inc. Investors (AGS),"The Law Offices of Frank R. Cruz continues its investigation on behalf of PlayAGS, Inc., (“PlayAGS” or the “Company”) (NYSE: AGS) investors concerning the Company and its officers’ possible violations...",http://www.businesswire.com/news/home/20200401005710/en/The-Law-Offices-of-Frank-R.-Cruz-Continues-Its-Investigation-on-Behalf-of-PlayAGS-Inc.-Investors-AGS,same,04/01/2020 15:14,0.0,0.0,0.084,0.0,0.0,0.9287,0.0,0.0,0.08888888888888889,-0.125,2.47,1.75,-0.29149797570850206,0.06477732793522255,704100,213634
4/1/20,AMRN,24.5,23.88059702,31.5920398,bw,"INVESTIGATION ALERT: The Schall Law Firm Announces It Is Investigating Claims Against Amarin Corporation plc and Encourages Investors with Losses of $100,000 to Contact the Firm","The Schall Law Firm, a national shareholder rights litigation firm, announces that it is investigating claims on behalf of investors of Amarin Corporation plc (“Amarin” or “the Company”) (NASDAQ: AMRN...",http://www.businesswire.com/news/home/20200331005878/en/INVESTIGATION-ALERT-The-Schall-Law-Firm-Announces-It-Is-Investigating-Claims-Against-Amarin-Corporation-plc-and-Encourages-Investors-with-Losses-of-100000-to-Contact-the-Firm,prev,03/31/2020 18:19,0.099,-0.06,-0.057,0.4824,-0.2023,-0.93,-0.2,-0.2,-0.060714285714285714,-0.4166666666666667,4.02,4.98,0.23880597014925398,0.3159203980099504,97795779,5539514
4/9/20,AMC,-21.2,-21.21212121,0,bw,"Shareholder Alert: Robbins LLP Reminds Investors It Is Investigating the Officers and Directors of AMC Entertainment Holdings, Inc. (AMC)","Shareholder rights law firm Robbins LLP reminds investors that it is investigating the officers and directors of AMC Entertainment Holdings, Inc. (NYSE: AMC) for breaches of fiduciary duties, contribu...",http://www.businesswire.com/news/home/20200409005692/en/Shareholder-Alert-Robbins-LLP-Reminds-Investors-It-Is-Investigating-the-Officers-and-Directors-of-AMC-Entertainment-Holdings-Inc.-AMC,same,04/09/2020 13:16,0.227,0.091,0.006000000000000005,0.6124,0.4215,0.5362,0.0,-0.2,0.005879120879120877,-0.3888888888888889,3.3,2.6,-0.21212121212121204,0.0,13981180,51437662
6/4/20,HALL,25.4,21.3592233,26.21359223,bw,Shareholder Alert: Robbins LLP Reminds Investors Hallmark Financial Services Inc. (HALL) Sued for Misleading Shareholders,Shareholder rights law firm Robbins LLP reminds investors that a purchaser of Hallmark Financial Services Inc. (NASDAQ: HALL) filed a class action complaint against the Company for alleged violations...,http://www.businesswire.com/news/home/20200603005931/en/Shareholder-Alert-Robbins-LLP-Reminds-Investors-Hallmark-Financial-Services-Inc.-HALL-Sued-for-Misleading-Shareholders,prev,06/03/2020 19:44,-0.027999999999999997,-0.078,-0.045,-0.128,-0.296,-0.9497,0.0,-0.1,0.027626050420168066,-0.47058823529411764,3.09,3.75,0.21359223300970878,0.26213592233009714,920511,151161
6/17/20,ENPH,-26,-25.13902205,0.153403643,bw,"The Law Offices of Frank R. Cruz Announces Investigation on Behalf of Enphase Energy, Inc. Investors (ENPH)","The Law Offices of Frank R. Cruz announces an investigation on behalf of Enphase Energy, Inc. (""Enphase"" or the ""Company"") (NASDAQ: ENPH) investors concerning the Company and its officers’ possible vi...",http://www.businesswire.com/news/home/20200617005762/en/The-Law-Offices-of-Frank-R.-Cruz-Announces-Investigation-on-Behalf-of-Enphase-Energy-Inc.-Investors-ENPH,same,06/17/2020 16:00,0.116,0.065,0.09,0.2732,0.2732,0.9501,0.0,0.0,-0.023701298701298702,-0.2222222222222222,52.15,39.04,-0.2513902205177373,0.0015340364333652598,55172909,2480093
6/17/20,ENPH,-26,-25.13902205,0.153403643,bw,"INVESTOR ALERT: Law Offices of Howard G. Smith Announces Investigation of Enphase Energy, Inc. (ENPH) on Behalf of Investors","Law Offices of Howard G. Smith announces an investigation on behalf of Enphase Energy, Inc. (""Enphase"" or the ""Company"") (NASDAQ: ENPH) investors concerning the Company and its officers’ possible viol...",http://www.businesswire.com/news/home/20200617005709/en/INVESTOR-ALERT-Law-Offices-of-Howard-G.-Smith-Announces-Investigation-of-Enphase-Energy-Inc.-ENPH-on-Behalf-of-Investors,same,06/17/2020 14:43,0.228,0.068,0.098,0.6166,0.2732,0.9531,0.0,0.0,-0.023701298701298702,-0.3333333333333333,52.15,39.04,-0.2513902205177373,0.0015340364333652598,55172909,2480093
6/17/20,ENPH,-26,-25.13902205,0.153403643,bw,"ENPH ALERT: Rosen Law Firm Announces Investigation of Securities Claims Against Enphase Energy, Inc. – ENPH","Rosen Law Firm, a global investor rights law firm, announces investigation of potential securities claims on behalf of shareholders of Enphase Energy, Inc. (NASDAQ: ENPH) resulting from allegations th...",http://www.businesswire.com/news/home/20200617005694/en/ENPH-ALERT-Rosen-Law-Firm-Announces-Investigation-of-Securities-Claims-Against-Enphase-Energy-Inc.-%E2%80%93-ENPH,same,06/17/2020 14:17,0.357,0.142,0.057,0.7378,0.5106,0.9111,-0.2,-0.1,-0.06501122334455667,-0.14285714285714285,52.15,39.04,-0.2513902205177373,0.0015340364333652598,55172909,2480093
6/23/20,NMRD,-23.5,-24.90421456,0,bw,"Nemaura Medical CEO to Participate in Investor Webinar and Q&A Session on July 7, 2020","Nemaura Medical, Inc. (NASDAQ: NMRD) (“Nemaura” or the “Company”), a medical technology company focused on developing micro-systems-based wearable diagnostic devices and currently commercializing suga...",http://www.businesswire.com/news/home/20200623005539/en/Nemaura-Medical-CEO-to-Participate-in-Investor-Webinar-and-QA-Session-on-July-7-2020,same,06/23/2020 08:20,0.0,0.106,0.118,0.0,0.3818,0.9403,0.0,0.0,0.10727272727272727,0.2,15.66,11.76,-0.24904214559386975,0.0,187425,87302
6/26/20,IDEX,-40.2,-25.12820513,2.564102564,bw,"The Law Offices of Frank R. Cruz Announces Investigation on Behalf of Ideanomics, Inc. Investors (IDEX)","The Law Offices of Frank R. Cruz announces an investigation on behalf of Ideanomics, Inc. (“Ideanomics” or the “Company”) (NASDAQ: IDEX) investors concerning the Company and its officers’ possible vio...",http://www.businesswire.com/news/home/20200626005482/en/The-Law-Offices-of-Frank-R.-Cruz-Announces-Investigation-on-Behalf-of-Ideanomics-Inc.-Investors-IDEX,same,06/26/2020 16:00,0.0,0.0,0.07,0.0,0.0,0.936,0.0,0.0,0.15,-0.18181818181818182,1.95,1.46,-0.2512820512820513,0.025641025641025664,170809870,22378749
7/29/20,BLCT,32.1,29.97843278,31.56002876,gnw,BlueCity to Participate in Upcoming Investor Conferences,"BEIJING, July 29, 2020 (GLOBE NEWSWIRE) -- BlueCity Holdings Limited (“BlueCity” or the “Company”) (NASDAQ: BLCT), a world’s leading online LGBTQ platform, today announced its participation in the...",https://www.globenewswire.com/news-release/2020/07/29/2069451/0/en/BlueCity-to-Participate-in-Upcoming-Investor-Conferences.html,same,07/29/2020 08:30,0.0,-0.068,0.06,0.0,-0.2263,0.5423,0.0,-0.07142857142857142,0.05952380952380953,0.0,13.91,18.08,0.2997843278217109,0.3156002875629044,970718,195285
8/6/20,NETE,-28.6,-26.67588113,0.138217001,bw,"NET ELEMENT ALERT: Bragar Eagel & Squire, P.C. Investigates Sale of NETE and Encourages Investors to Contact the Firm","Bragar Eagel & Squire, P.C., a nationally recognized stockholder rights law firm, has launched an investigation into whether the board members of Net Element, Inc. (NASDAQ: NETE) breached their fi...",http://www.businesswire.com/news/home/20200806005782/en/NET-ELEMENT-ALERT-Bragar-Eagel-Squire-P.C.-Investigates-Sale-of-NETE-and-Encourages-Investors-to-Contact-the-Firm,same,08/06/2020 12:09,0.267,0.053,0.08399999999999999,0.7034,0.128,0.9565,-0.1,-0.1,0.18354145854145854,-0.1111111111111111,14.47,10.61,-0.26675881133379414,0.0013821700069108205,1523821,187749
8/31/20,AUTO,20.4,21.21896163,26.18510158,gnw,AutoWeb to Present at Upcoming Investor Conferences,"TAMPA, Fla., Aug. 31, 2020 (GLOBE NEWSWIRE) -- AutoWeb, Inc. (Nasdaq: AUTO), a robust digital marketing platform providing advertising solutions for automotive dealers and OEMs, is attending the...",https://www.globenewswire.com/news-release/2020/08/31/2086316/29813/en/AutoWeb-to-Present-at-Upcoming-Investor-Conferences.html,same,08/31/2020 11:45,0.0,0.141,0.128,0.0,0.4767,0.9325,0.0,0.0,0.21428571428571427,0.14285714285714285,4.43,5.37,0.21218961625282176,0.26185101580135445,4037191,125891
9/8/20,AQB,22.7,22.12978369,23.1281198,gnw,AquaBounty Technologies to Present at Upcoming Investor Conferences in September,"MAYNARD, Mass., Sept. 08, 2020 (GLOBE NEWSWIRE) -- AquaBounty Technologies, Inc. (Nasdaq: AQB) (“AquaBounty” or the “Company”), a land-based aquaculture company utilizing technology to enhance...",https://www.globenewswire.com/news-release/2020/09/08/2090111/33410/en/AquaBounty-Technologies-to-Present-at-Upcoming-Investor-Conferences-in-September.html,same,09/08/2020 08:30,0.0,0.0,0.014,0.0,0.0,0.3182,0.0,0.0,0.1,0.0,3.005,3.67,0.22129783693843597,0.2312811980033279,3061994,1508937
9/23/20,NKLA,-25.8,-24.89346591,2.414417614,bw,"NIKOLA UPDATE: Rosen, Nationally Regarded Investor Counsel, Expands Its First Filed Securities Class Action Against Nikola Corporation – NKLA, NKLAW, VTIQ, VTIQW, VTIQU","Rosen Law Firm, a global investor rights law firm, announces it has amended its first-filed case to expand the case to include purchasers of the securities of Nikola Corporation (NASDAQ: NKLA, NKLAW),...",http://www.businesswire.com/news/home/20200922006053/en/NIKOLA-UPDATE-Rosen-Nationally-Regarded-Investor-Counsel-Expands-Its-First-Filed-Securities-Class-Action-Against-Nikola-Corporation-%E2%80%93-NKLA-NKLAW-VTIQ-VTIQW-VTIQU,prev,09/22/2020 17:38,0.146,0.134,0.031,0.3818,0.5423,0.9419,0.175,-0.13333333333333333,-0.02758264462809917,-0.2608695652173913,28.16,21.15,-0.24893465909090914,0.024144176136363635,48003445,13781986
9/24/20,GLNG,-32.3,-24.11504425,0.774336283,bw,INVESTOR ALERT: Law Offices of Howard G. Smith Announces Investigation of Golar LNG Limited (GLNG) on Behalf of Investors,Law Offices of Howard G. Smith announces an investigation on behalf of Golar LNG Limited (“Golar” or the “Company”) (NASDAQ: GLNG) investors concerning the Company’s possible violations of federal sec...,http://www.businesswire.com/news/home/20200924005867/en/INVESTOR-ALERT-Law-Offices-of-Howard-G.-Smith-Announces-Investigation-of-Golar-LNG-Limited-GLNG-on-Behalf-of-Investors,same,09/24/2020 16:00,0.047000000000000014,-0.159,0.092,0.2577,-0.6486,0.9287,-0.07142857142857142,-0.05714285714285714,0.1657142857142857,-0.2,9.04,6.86,-0.241150442477876,0.007743362831858439,10463413,1585298
9/24/20,GLNG,-32.3,-24.11504425,0.774336283,bw,The Law Offices of Frank R. Cruz Announces Investigation of Golar LNG Limited (GLNG) on Behalf of Investors,"The Law Offices of Frank R. Cruz announces an investigation of Golar LNG Limited (""Golar"" or the ""Company"") (NASDAQ: GLNG) on behalf of investors concerning the Company’s possible violations of federa...",http://www.businesswire.com/news/home/20200924005843/en/The-Law-Offices-of-Frank-R.-Cruz-Announces-Investigation-of-Golar-LNG-Limited-GLNG-on-Behalf-of-Investors,same,09/24/2020 14:56,-0.101,-0.155,0.083,-0.2263,-0.6486,0.9231,-0.07142857142857142,-0.03571428571428571,0.1657142857142857,-0.125,9.04,6.86,-0.241150442477876,0.007743362831858439,10463413,1585298
9/29/20,BTU,-21.8,-20.26143791,0,bw,The Law Offices of Frank R. Cruz Announces Investigation of Peabody Energy Corporation (BTU) on Behalf of Investors,The Law Offices of Frank R. Cruz announces an investigation of Peabody Energy Corporation (“Peabody” or the “Company”) (NYSE: BTU) on behalf of investors concerning the Company’s possible violations o...,http://www.businesswire.com/news/home/20200929006049/en/The-Law-Offices-of-Frank-R.-Cruz-Announces-Investigation-of-Peabody-Energy-Corporation-BTU-on-Behalf-of-Investors,same,09/29/2020 14:58,0.11,-0.038000000000000006,0.049,0.2732,-0.3182,0.8934,0.0,0.0,0.021666666666666667,-0.46153846153846156,3.06,2.44,-0.20261437908496735,0.0,5643001,3066549
